5,0.0,0.0
12,0.0,0.0
18,0.0,0.0
24,0.0,0.0
30,0.0,0.0
36,0.0,0.0
42,0.0,0.0
47,0.0,0.0
53,0.0,0.0
59,0.0,0.0
64,0.1,0.0
69,0.4,0.0
75,0.6,0.0
80,0.8,0.0
85,0.9,0.0
90,1.0,0.0
96,1.1,0.0
101,1.2,0.0
108,1.3,0.0
114,1.4,0.0
121,1.5,0.0
127,1.5,0.0
133,1.5,0.0
139,1.6,0.0
145,1.6,0.0
151,1.7,0.0
157,1.7,0.0
162,1.7,0.0
168,1.7,0.0
174,1.8,0.0
179,1.8,0.0
184,1.9,0.0
189,1.9,0.0
195,1.9,0.0
200,2.0,0.0
205,2.0,0.0
210,2.0,0.0
216,2.0,0.0
222,2.0,0.0
229,2.0,0.0
235,2.0,0.0
241,2.0,0.0
247,2.1,0.0
253,2.1,0.0
259,2.1,0.0
265,2.1,0.0
270,2.1,0.0
276,2.1,0.0
281,2.1,0.0
286,2.2,0.0
292,2.2,0.0
297,2.2,0.0
302,2.2,0.0
307,2.2,0.0
312,2.2,0.0
318,2.2,0.0
324,2.2,0.0
331,2.2,0.0
337,2.2,0.0
343,2.2,0.0
349,2.2,0.0
355,2.3,0.0
361,2.2,0.0
366,2.3,0.0
372,2.3,0.0
378,2.3,0.0
383,2.3,0.0
388,2.3,0.0
394,2.3,0.0
399,2.3,0.0
404,2.3,0.0
410,2.3,0.0
415,2.3,0.0
421,2.3,0.0
427,2.3,0.0
433,2.3,0.0
439,2.3,0.0
445,2.4,0.0
452,2.4,0.0
458,2.4,0.0
464,2.4,0.0
470,2.4,0.0
475,2.4,0.0
480,2.4,0.0
486,2.4,0.0
491,2.4,0.0
496,2.4,0.0
501,2.4,0.0
507,2.4,0.0
513,2.4,0.0
518,2.4,0.0
524,2.4,0.0
530,2.4,0.0
536,2.4,0.0
541,2.4,0.0
547,2.4,0.0
553,2.4,0.0
559,2.4,0.0
565,2.4,0.0
571,2.4,0.0
577,2.4,0.0
583,2.4,0.0
589,2.4,0.0
595,2.4,0.0
600,2.4,0.0
606,2.4,0.0
611,2.4,0.0
616,2.4,0.0
622,2.4,0.0
628,2.4,0.0
633,2.4,0.0
639,2.4,0.0
645,2.4,0.0
651,2.4,0.0
656,2.4,0.0
662,2.4,0.0
668,2.4,0.0
674,2.4,0.0
680,2.4,0.0
685,2.4,0.0
691,2.4,0.0
697,2.4,0.0
702,2.4,0.0
708,2.4,0.0
714,2.4,0.0
720,2.4,0.0
726,2.4,0.0
732,2.4,0.0
737,2.4,0.0
743,2.4,0.0
749,2.4,0.0
754,2.4,0.0
760,2.4,0.0
766,2.4,0.0
772,2.4,0.0
778,2.4,0.0
784,2.4,0.0
789,2.4,0.0
795,2.4,0.0
801,2.4,0.0
806,2.4,0.0
812,2.4,0.0
818,2.4,0.0
823,2.4,0.0
829,2.4,0.0
834,2.4,0.0
840,2.4,0.0
846,2.7,0.0
852,3.0,0.0
859,3.3,0.0
865,3.7,0.0
871,4.0,0.0
877,4.3,0.0
884,4.6,0.0
890,5.1,0.0
896,5.6,0.0
902,5.9,0.0
